Date,AXISBANK.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,RELIANCE.NS,SBIN.NS,TCS.NS
2025-04-25,-0.03379989653970772,-0.0029215992570481575,0.0029673291417120495,0.0014971588009118353,0.005980667927764971,-0.005231940522070988,-0.00836708660063279,-0.00092191447484824,-0.018133758426896573,0.013640648686979562
2025-04-28,0.022721358886053977,0.004709100401422361,-0.005831415744737889,0.01708431976030833,0.0012836237243838422,0.0023375286796787353,0.00961721838678753,0.05259921775599641,0.023414441040042755,-0.0013051171516105242
2025-04-29,-0.004610945282192858,-0.005936843049708984,0.0013369648270249446,0.0006998644093421102,0.010390713096063653,-0.00652981666936292,-0.009255993041614174,0.022574441711784132,-0.005872625088933048,0.008421642672125085
2025-04-30,-0.0019372185201218528,0.008486986170775923,0.008786789700849562,-0.001958318664440739,0.001736171099194772,-0.00046948110190825343,0.0014058982102205242,0.0037865358682445116,-0.02941352480103654,-0.005413950338243767
2025-05-02,-0.0013502101352158569,-0.0016103341420905526,-0.010033804509402722,0.002172325027408384,0.004533056705170013,0.008689516427768496,-0.011955994501637313,0.0105338689707426,0.01020731519387219,-0.006572708001638117
2025-05-05,-0.008619330620521004,0.007752705070036114,0.012938925339904594,-0.0004894339889455201,0.0011281296705907273,0.01734582268844842,-0.044369160846932654,0.008099711223408246,-0.00840969003979386,0.006791019338658666
2025-05-06,-0.010057851756916647,-0.0026332358393560407,0.01413597303712133,0.001539072687191334,0.0019222975603716552,-0.0032040820144276783,-0.005227953619701964,-0.007266131195719505,-0.020126603617315997,0.001650171628152064
2025-05-07,-8.60503268176327e-05,0.0071957503481596685,-0.004618344149555309,0.002654438080926802,-0.0021170467222793032,-0.010102187864258982,0.010077049530595295,-0.010486376706539735,0.0025836468018172187,-0.004306349694338296
2025-05-08,0.009385868668115638,-0.008789068694527113,-0.006706633759772207,6.96732129206179e-05,0.002055306734197071,-0.0012756334122530077,0.008449242010223568,0.0007112888248419491,-0.009148338222095154,0.001102980421685107
2025-05-09,-0.01800027974471108,-0.0201192663808889,-0.009342199136956553,-0.032462541688543345,-0.0025142512870406364,-0.016372507439391337,-0.004496806465627223,-0.021179860130747574,0.013329056316155663,-0.002493464830472525
2025-05-12,0.04508733454124658,0.03571995354746549,0.02126116050183824,0.04291159071909223,0.07913242746615645,0.028213959516408815,0.019922881119355695,0.04305836840007893,0.028745634159635713,0.052349975212073074
2025-05-13,-0.0078137940749059,-0.017678319395958653,-0.009443869856616272,-0.012357611339645969,-0.035835094711133886,-0.01745125545886983,-0.01370621169438413,-0.014479658083635383,0.00012465345562673313,-0.029112762076945686
2025-05-14,0.0015917708996315838,-0.006241527617639742,-0.0040254180368458625,-0.00307564941913141,0.015172811748151105,0.002804451415644671,-0.010966297919281276,0.006145466662176524,-0.00130959119461449,0.009587457246814424
2025-05-15,0.01137598691407904,0.01214282447676962,0.001999484437398502,0.01724870773341669,0.012936390270355647,0.00827306765589153,0.006690886152839859,0.020921047503038803,0.008804755234989248,0.00879195926535914
2025-05-16,-0.0002480677743389448,0.0004653682602890896,0.01112438414640926,0.002205622187170464,-0.014321096497970087,0.007049630881226454,0.000854618735609769,0.0015128840393894283,0.00031571637015592735,-0.005195676140352545
2025-05-19,-0.004963597254668772,0.0020674759704000234,0.0005458573529388833,-0.0034387583583165293,-0.01893201268041078,-0.0008033542572568608,0.0014229164326153843,-0.010711357251580567,0.0036611848294998417,-0.011933791682946282
2025-05-20,-0.0058197503606934875,-0.012276200148526262,-0.01745914826442896,-0.007453487544864634,0.0005128331292423294,-0.0010336634907399667,-0.009994192774867239,-0.011243797996968508,-0.011760975579795607,-0.005825867478108093
2025-05-21,0.0016725194630895501,0.006214421383837987,0.009738913734275378,0.004519600144412328,0.005062166793632583,-0.004368761738474447,-0.008994770436071442,0.0032289512519809715,0.0018455433422233103,0.007860959291364988
2025-05-22,-0.007764280677711177,-0.003581084010975455,-0.014044482386865842,-0.0017996720468936855,-0.013388582363438206,-0.01593535789829481,-0.0026553303969956144,-0.0138537886130784,-0.002350369258441787,-0.01384085033882232
2025-05-23,0.018174158845331023,0.00713577658370701,0.012228068869936992,0.00533948590601252,0.011179383526063846,0.023937989064788612,0.016942480589575704,0.012345698336225563,0.006685768863419206,0.01081388686290019
2025-05-26,0.00421457586589935,0.003413266410045246,0.014793176000133856,0.007449204646057028,0.010033160398456475,0.015127269318349956,-0.005474017526768904,0.005606926734152973,0.004933617222090403,0.0064588182041223074
2025-05-27,-0.016129022528512227,-0.00716416235740247,-0.005805949867186189,-0.009721974357097762,-0.00658014126305595,-0.020320646820509936,-0.005695772935584986,-0.008851447302390625,-0.0008811835165131177,-0.010912302074219782
2025-05-28,-0.000752810752348898,-0.001453563334787411,-0.007646477590167566,0.005116182076446929,0.0010827199457701386,-0.013730725862102777,-0.0014922526520340096,-0.0064692549661740095,0.0035907465567659447,-0.0002858781896133422
2025-05-29,0.0058592082220148,0.0020795142979361803,0.001989854052649953,0.001857113761925433,0.00877973905161089,-0.0034507666942115156,0.0035193343630413043,0.003468033906426582,0.0010043158687194076,0.00011446876740883738
2025-05-30,-0.00790551366826897,0.009027252840296596,-0.007774530079890596,-0.007346274629998373,-0.0005756104042693444,-0.0016716709421640275,-0.003314775054996777,0.0021864706617111818,0.018749623960350847,-0.009919773643431884
2025-06-02,0.0018454294978911268,-0.006581340281886505,0.009922111988206694,0.003250745215920059,-0.005695208691262832,0.002990073045090025,-0.005350142580539896,-0.005067230857700444,0.0016619926645102812,-0.003926700076240519
2025-06-03,-0.01080044639158284,-0.0038817581130251577,-0.00813795344670365,-0.008686672243559568,-0.006950732712532992,-0.005604520997739226,-0.009255727858101581,-0.005800366381819577,-0.004731809138537546,-0.012928303793790175
2025-06-04,-0.008886951283081923,0.008625138540089505,0.005186396038407759,-0.0047986655582820115,0.005314291102965107,0.00011988917497340879,0.0008804336546706093,0.012806793550152351,-0.004075065254029675,0.0016887717364584276
2025-06-05,-0.01024764516480059,0.00432721897918853,0.005032760679213544,0.016631750166401726,0.0019985158289284044,0.0050359858597497364,-0.003127630608842469,0.013277143550585846,-0.000619962802231866,-0.0028986338924316124
2025-06-06,0.030716115171359082,0.014926125197699536,0.005638759367047053,0.0033681230947397722,0.00611207598376029,0.004652783729551135,0.016422376359484847,0.0007625878399228903,0.008746883117827231,0.0038859632982988224
2025-06-09,0.02117867534100437,0.0001011655367562092,0.0014227677736802224,-0.017058222271624457,0.005819142666453336,0.004750029825397739,0.03125299869171583,0.003671726306536005,0.008609556737097401,0.011140009265425466
2025-06-10,0.010574580305757975,-0.006872511264597314,0.000835624014551728,-0.008293893208633829,0.014686232581465397,0.009336986930641888,0.006033163537963793,-0.007109420686643664,-0.0036583135719250315,0.011981647250276728
2025-06-11,-0.0011356255414760597,-0.0075815638381265815,-0.007848987309346356,0.005692589285652527,0.02199246590597581,-0.001990646612448743,-0.0026962447216200003,0.007229763129792621,-0.002447830646693294,0.00259895522551723
2025-06-12,-0.015023491878918716,-0.0035890061502860116,-0.018389217766052623,-0.004053127867115203,-0.013794372102738484,-0.012084932465669218,-0.008623532105963005,-0.0050383296741072225,-0.011164929418107095,-0.010858613440219766
2025-06-13,-0.0058537855047039455,-0.013275715944613964,-0.005872999337409035,-0.006385034975018189,-0.004102931546752897,-0.016864622573671273,-0.009121812373518057,-0.009503249619472132,-0.016874541119307307,0.003348691877333998
2025-06-16,0.007961514483185939,0.009282442500484711,0.0036222147468651933,0.007626566155874759,0.01360802049196308,0.01038902723835844,0.014994834706550275,0.006933242924857197,0.00018934109760215811,0.01468499739653173
2025-06-17,-0.00024688243078674343,-0.0029968228461749735,0.0005156976673930114,-0.002593093022287496,0.009914998831017874,-0.001913004034420962,-0.0010284240407145706,-0.004590421274910161,-0.00025238133379335004,0.005434331373211032
2025-06-18,0.004855615031331917,0.0022284861196582018,-0.013441594153932646,-0.0074479786737325915,-0.0042685528969981235,-0.003593675184317302,-0.002059308732050069,-0.000768555586478592,-0.0005048130570093345,-0.01817773835067249
2025-06-19,-0.002866551176113452,0.0007239254885140767,-0.0013494682455065243,-0.0009201968892172951,-0.008879906781312674,0.00024045709301101503,0.0065653773601883625,0.002237681333301822,-0.008587004190530823,-0.007938749900632591
2025-06-20,0.0026283353050196023,0.01519137402022075,0.00523063687931824,0.011195305087796426,0.0027805239323506203,0.006129778348482606,0.010902087779929959,0.022953964664555127,0.014074702804414363,0.0034169762764830747
2025-06-23,-0.005406730864985887,-0.008296393748420172,-0.003110969094526239,-0.004905059240410181,-0.023969452109723788,-0.011109769518819146,0.006590542628777785,-0.006411091226272259,-0.007473481158793205,-0.012253592327431728
2025-06-24,0.005848000294644162,0.006415536434515756,-0.005274493202458208,0.0028166947351533356,-0.0015151669280697444,0.0010872486437962792,0.01808517495746309,-0.0041186603572820335,0.006580627849533505,-0.0009430330509840879
2025-06-25,-0.006468992933639894,0.009842406943515014,0.006893134568718651,0.0011937566355204599,0.021054659422202082,0.0048268371438140445,-0.011377894969066382,0.0113730948011328,0.005846068941639304,0.016045321608377572
2025-06-26,0.01664879813615472,0.021007980974844687,0.0009216209686448984,0.009328066705784233,0.0006811415996705872,0.009487166161998628,0.0025472911098984863,0.019082622846425812,-0.0037497656968608073,-0.0008708466071187804
2025-06-27,-0.006809985218206749,0.007550742682892908,0.011443288739420687,0.016051679662544283,-0.004950495049504955,-0.003925752901275836,0.0018149498634656425,0.013442103526425164,0.010476176838312146,-0.00020334617989614667
2025-06-30,-0.021141169603555166,-0.006650466153008905,-0.005331746156390982,-0.011215884341929216,-0.003855691027285446,-0.005254942604864921,-0.020109501200191393,-0.00976637419870141,0.018562143926865726,0.006073577595335777
2025-07-01,-0.021597567999126266,0.005296015781132812,0.0003921826485884239,-0.009544974796450889,0.003121488230480418,-0.0032417002375895176,0.009290525178187403,0.018525950721715922,-6.09347162264795e-05,-0.009329843761045065
2025-07-02,0.0017045927267724803,-0.012971510313913193,0.005053407822369849,-0.0029328793105818374,0.0023026830093597628,-0.005179460045462325,-0.006640454385997474,-0.006281049417176665,-0.009021045335884992,-0.001866071146694459
2025-07-03,-0.0035736572251692245,0.000553864846897012,0.0027306161071640744,-0.0013307512084540507,0.005091556145218945,0.00096862546230847,-0.019593320203434517,-0.0006584619297647087,-0.007135008800504883,-0.006572584234671219
2025-07-04,0.006409708705655159,0.0011071779322722186,0.011195706569424146,0.011852186578961366,0.013591153804676903,-0.0019354500997550428,0.0015047371290208833,0.0062591062466228475,0.005885268422355816,0.005586936246070984
2025-07-07,-0.002122962000535078,-0.0009551220868775356,0.030393644266045516,-0.004921085211874177,-0.008350064959829928,0.008726230057052309,0.009390476857194185,0.009297400045306103,-0.006158773357591518,-0.002368603432992167
2025-07-08,-0.008254575247555684,0.007044379504889786,-0.007343159595494697,0.004388152784315702,0.007191119343500363,0.002523172716441646,0.03474743730842356,-0.0025300264737670997,0.007188509640733365,-0.0016121135122642016
2025-07-09,-0.0006007149712730087,0.004896535744113306,0.012830673213680255,-0.007004104018515589,-0.0030511992121707854,0.0053930966782509415,0.0021577708704008103,-0.012096769051145873,-0.0020919364498351856,-0.006576237645551597
2025-07-10,-0.00034335224565573697,-0.002486078023762217,-0.00618965115311465,-0.005447364451181214,-0.010956664552086326,-0.006198607766954578,-0.0114384898434845,-0.0011849948205391314,-0.003637723857975783,-0.0005319562125035704
2025-07-11,0.008159408744817798,-0.011215233051350193,0.04617181523894143,-0.0015448005549673072,-0.012934783873301936,-0.00011999114744976058,0.007623134365603912,-0.014500390162414223,0.000804485660968357,-0.03429923280900615
2025-07-14,-0.0009372104366056622,-0.0003528513329154048,-0.0011906651388013945,0.000773595327975718,-0.015424148980733188,0.006238018665218892,-0.007565461833509257,-0.007691341105986238,0.00024726540015862497,-0.01325781242382218
2025-07-15,-0.005798522248608773,0.006303580433686395,0.004092745882467552,0.005481434621515291,0.009743314196054786,0.006437797439972526,-0.0071240421588733005,0.001145866813303309,0.00939610168818783,0.009184880612590929
2025-07-16,0.0021442661871942104,0.00040092649868439523,-0.003680321756660887,-0.0030752191960944364,0.014064107701492912,0.005922767031154352,-0.003976145584009716,0.000134571057024635,0.01867842460896796,-0.0025298340321315838
2025-07-17,-0.007360471932761459,-0.004708723230047673,-0.0030982080257251354,-0.0053982559069619684,-0.015175088030087047,-0.001530838170374027,-0.00394603647916425,-0.006192735592645882,-0.003246377500784714,-0.007392331125689822
2025-07-18,-0.052164164039422034,-0.01484724930168524,-0.008048430464134726,0.005004595074603824,0.0016419170103805225,-0.002830551179334062,-0.012821126321124088,-0.0002709488089376322,-0.006815469739520519,-0.006013975171935693
2025-07-21,0.0002728342986360044,0.022018992054952724,-0.009921350555759156,0.028054428720081903,-0.001134812928263007,-0.006268465751589347,0.01153933715107458,-0.032113810742112725,0.0010324122746088182,-0.009937600596364726
2025-07-22,-0.0014550524022018951,0.0032991630022181084,0.006004320424554566,0.00532129786360902,-0.008458009216104179,-0.0097595954390568,-0.002309255548104794,-0.011059717912765832,-0.011162353883489518,0.00044333687100950314
2025-07-23,0.0061931227942850775,0.008569614593894936,-0.011815965401087425,0.01017914405334941,0.0022916643516384116,-0.002524009117713222,0.004721762523113515,0.008352115762336965,0.006932545293328207,0.0061716671089055986
2025-07-24,-0.008779935566147423,-0.0049894271662427325,-0.0051419580549173505,-0.0034931966046115592,-0.013972689742775435,-0.012049644181008845,-0.013038981736471666,-0.015232325679389147,-0.006031818753146956,-0.009782673304051692
2025-07-25,-0.008218427724084765,-0.004766148256707292,-0.009188672588280156,-0.004247047735854603,-0.023703735154991912,-0.0013416716530531003,-0.008169552869703556,-0.007983514051346452,-0.01121738908560932,-0.003875460982171175
2025-07-28,-0.011509069405195804,0.0019455374945429593,0.01084714596828329,0.007650225895775575,0.0001979605712152388,0.0012212994808358246,-0.074366993696654,-0.002945985510221405,-0.011654532913239701,-0.018017730442065227
2025-07-29,-0.008755611613098457,0.0065222681533172455,0.004914809764104744,-0.0014781465719727604,-0.0015171826043041126,-0.0035374035399943216,0.003101787685174884,0.02125975975975969,0.0025716461521474443,-0.007566670496105821
2025-07-30,0.00855111640085049,0.0020775985817718112,-0.006602622541454495,-0.0025568364522721154,0.003501386667827955,-0.0020810529516763765,-0.006589953019605188,-0.004939675437482083,0.003065580792804834,-0.0007853083585569465
2025-07-31,-0.00456538171167753,-0.0037516524203097257,0.03438091908822383,-0.0006745590098479193,-0.006583278472679366,0.010672242488659167,0.009644346014684668,-0.014112535066659326,-0.006361924113732154,-0.005501718722441651
2025-08-01,-0.005615874076089211,-0.0029729462616011615,0.012890687224110797,-0.006615456142875509,-0.026110022805873045,0.010923655459775583,0.006974653289399058,0.0025176286015586857,-0.003201290354713504,-0.011130152886150046
2025-08-04,0.005835797279178712,-0.010038739519952267,-0.003915886827428938,-0.005708081366281648,0.007417000949334174,0.000960484775506476,0.002308761056801556,0.012771800208446038,0.0021410733086035805,0.023776191256660084
2025-08-05,0.0020588370694853975,-0.007228927918706107,-0.0035381531520074505,-0.012848522369485083,-0.013644006195119851,-0.006477179243127518,0.003004506760140302,-0.014027686005308682,0.006158053668134489,-0.0034153006549327847
2025-08-06,0.0001867306338787511,0.0038936454982032576,0.00035512940455095787,-0.0005538275118990299,-0.016161129129036778,-0.005191341128020777,-0.0002995384852408911,0.0007905453001302298,0.005683298734545872,-0.010313605053302366
2025-08-07,0.004855229852357645,0.005087379911111967,-0.007138388136591622,-0.0022859002915959215,0.00013925889120014467,0.0038835099599894285,-0.0051438517291964025,-0.0024412135056487427,0.0,0.004847789115577816
2025-08-08,-0.016818413312719827,-0.010774781866765504,-0.007507409073982174,-0.0030549355456342964,-0.00960404244808355,0.0021760006847271196,-0.019778136086003206,-0.015546252622128498,-0.0010557493576583976,-0.0034788636876436074
2025-08-11,0.01436544144495433,0.010993439841674002,0.007924359206610498,0.0004874569780666249,0.003583708575244371,0.005669496027781884,0.01188102310765382,0.01345224258102995,0.02380955452530964,0.0014491327314885005
2025-08-12,-0.0030746750004606582,-0.012878308020789153,-0.013738824196834143,-0.0025252354430336243,-0.002870729397920324,-0.0011994722146551062,-0.008553076676576343,-0.004184048258546014,-0.0034610924510827257,-0.0017758966053871283
2025-08-13,-0.0037383177570093906,0.005279468138062349,0.0045495002037125865,-0.0008438475188994321,0.00175549472850145,-0.005404107042190298,0.014650306876914154,0.001593678131886156,0.001523275697281612,0.00026357279233857334
2025-08-14,0.002063744063672601,0.0054536820135937525,-0.005811390097583802,0.00457488723016386,0.014790393906512822,-0.006399405596294261,-0.004779393386008413,-0.0023962869917331098,0.005718820157754934,-0.0045780589444990305
2025-08-18,0.01348064507797897,0.0062779368958214565,0.03527372271035256,0.005114500461067095,-0.008219867890523425,-0.012516768164466896,0.011727870698027276,0.005750401851047249,0.00133087730607917,-0.003672731852204403
2025-08-19,0.0005541987802215598,-0.006238770289635487,0.014290701209570766,0.0011850503771917431,0.002925164388525303,0.006891504786294966,0.014240031803908648,0.027791869270527236,0.003322660446904324,0.001660467614597927
2025-08-20,-0.002769571764432266,-0.0014564936214259694,0.024953930736158814,-0.003968581110080804,0.03902774386935759,-0.00745543452711428,-0.00610868725795588,-0.0049996308062804085,-0.0017461610842971487,0.02731919230101454
2025-08-21,-0.001203413086995786,0.0015089025619539065,-0.008165423788082493,0.010764731355286772,0.00013372092548924464,-0.0012313754833922497,0.00014872308705071724,0.00835106074177272,-0.003920622416479724,0.0012909055295731164
2025-08-22,-0.007414959513366126,-0.013358766692557866,-0.006835384311272619,-0.006638987265516927,-0.005947623809714586,-0.017876957756687406,-0.015462420699368984,-0.010948973274587437,-0.011444849300379811,-0.015664312552869153
2025-08-25,-0.00084043738308337,-0.0002545047369507669,0.0006464867012561104,-0.0022278426537154505,0.02998317686449581,0.002636249918974709,-0.001661092720409929,0.0024127338432242684,0.0002450379259189006,0.028356286069499026
2025-08-26,-0.018598153658002325,-0.008808068312638584,0.023179813701301955,-0.011582456148121034,-0.0016317473009840322,0.010016276296145099,-0.008874147745142946,-0.01960919697764063,-0.010533451518784487,0.005285567407328662
2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-28,0.0017141690029280898,-0.016026336788397044,-0.014187103144559399,-0.012353522731610722,-0.01928608817393551,-0.006074159340417773,-0.010683217439915293,0.0007220737832127622,-0.007303290904511095,-0.02011275845118088
2025-08-29,-0.006369496232229488,-0.006473180503288267,0.002034413307356875,-0.0009291164180516009,-0.0203319781990442,0.02207534606698136,0.00802185326679794,-0.02070861731481788,0.0006858130614091351,-0.0029091379713765964
